Date_key,Fecha,Mes,Año,Mes_Año,"Fecha +40d"
42037,2015-02-02,febrero,2015,2.2015,2015-03-14
42038,2015-02-03,febrero,2015,2.2015,2015-03-15
42039,2015-02-04,febrero,2015,2.2015,2015-03-16
42040,2015-02-05,febrero,2015,2.2015,2015-03-17
42041,2015-02-06,febrero,2015,2.2015,2015-03-18
42042,2015-02-07,febrero,2015,2.2015,2015-03-19
42043,2015-02-08,febrero,2015,2.2015,2015-03-20
42044,2015-02-09,febrero,2015,2.2015,2015-03-21
42045,2015-02-10,febrero,2015,2.2015,2015-03-22
42046,2015-02-11,febrero,2015,2.2015,2015-03-23
42047,2015-02-12,febrero,2015,2.2015,2015-03-24
42048,2015-02-13,febrero,2015,2.2015,2015-03-25
42049,2015-02-14,febrero,2015,2.2015,2015-03-26
42050,2015-02-15,febrero,2015,2.2015,2015-03-27
42051,2015-02-16,febrero,2015,2.2015,2015-03-28
42052,2015-02-17,febrero,2015,2.2015,2015-03-29
42053,2015-02-18,febrero,2015,2.2015,2015-03-30
42054,2015-02-19,febrero,2015,2.2015,2015-03-31
42055,2015-02-20,febrero,2015,2.2015,2015-04-01
42056,2015-02-21,febrero,2015,2.2015,2015-04-02
42057,2015-02-22,febrero,2015,2.2015,2015-04-03
42058,2015-02-23,febrero,2015,2.2015,2015-04-04
42059,2015-02-24,febrero,2015,2.2015,2015-04-05
42060,2015-02-25,febrero,2015,2.2015,2015-04-06
42061,2015-02-26,febrero,2015,2.2015,2015-04-07
42062,2015-02-27,febrero,2015,2.2015,2015-04-08
42063,2015-02-28,febrero,2015,2.2015,2015-04-09
42064,2015-03-01,marzo,2015,3.2015,2015-04-10
42065,2015-03-02,marzo,2015,3.2015,2015-04-11
42066,2015-03-03,marzo,2015,3.2015,2015-04-12
42067,2015-03-04,marzo,2015,3.2015,2015-04-13
42068,2015-03-05,marzo,2015,3.2015,2015-04-14
42069,2015-03-06,marzo,2015,3.2015,2015-04-15
42070,2015-03-07,marzo,2015,3.2015,2015-04-16
42071,2015-03-08,marzo,2015,3.2015,2015-04-17
42072,2015-03-09,marzo,2015,3.2015,2015-04-18
42073,2015-03-10,marzo,2015,3.2015,2015-04-19
42074,2015-03-11,marzo,2015,3.2015,2015-04-20
42075,2015-03-12,marzo,2015,3.2015,2015-04-21
42076,2015-03-13,marzo,2015,3.2015,2015-04-22
42077,2015-03-14,marzo,2015,3.2015,2015-04-23
42078,2015-03-15,marzo,2015,3.2015,2015-04-24
42079,2015-03-16,marzo,2015,3.2015,2015-04-25
42080,2015-03-17,marzo,2015,3.2015,2015-04-26
42081,2015-03-18,marzo,2015,3.2015,2015-04-27
42082,2015-03-19,marzo,2015,3.2015,2015-04-28
42083,2015-03-20,marzo,2015,3.2015,2015-04-29
42084,2015-03-21,marzo,2015,3.2015,2015-04-30
42085,2015-03-22,marzo,2015,3.2015,2015-05-01
42086,2015-03-23,marzo,2015,3.2015,2015-05-02
42087,2015-03-24,marzo,2015,3.2015,2015-05-03
42088,2015-03-25,marzo,2015,3.2015,2015-05-04
42089,2015-03-26,marzo,2015,3.2015,2015-05-05
42090,2015-03-27,marzo,2015,3.2015,2015-05-06
42091,2015-03-28,marzo,2015,3.2015,2015-05-07
42092,2015-03-29,marzo,2015,3.2015,2015-05-08
42093,2015-03-30,marzo,2015,3.2015,2015-05-09
42094,2015-03-31,marzo,2015,3.2015,2015-05-10
42095,2015-04-01,abril,2015,4.2015,2015-05-11
42096,2015-04-02,abril,2015,4.2015,2015-05-12
42097,2015-04-03,abril,2015,4.2015,2015-05-13
42098,2015-04-04,abril,2015,4.2015,2015-05-14
42099,2015-04-05,abril,2015,4.2015,2015-05-15
42100,2015-04-06,abril,2015,4.2015,2015-05-16
42101,2015-04-07,abril,2015,4.2015,2015-05-17
42102,2015-04-08,abril,2015,4.2015,2015-05-18
42103,2015-04-09,abril,2015,4.2015,2015-05-19
42104,2015-04-10,abril,2015,4.2015,2015-05-20
42105,2015-04-11,abril,2015,4.2015,2015-05-21
42106,2015-04-12,abril,2015,4.2015,2015-05-22
42107,2015-04-13,abril,2015,4.2015,2015-05-23
42108,2015-04-14,abril,2015,4.2015,2015-05-24
42109,2015-04-15,abril,2015,4.2015,2015-05-25
42110,2015-04-16,abril,2015,4.2015,2015-05-26
42111,2015-04-17,abril,2015,4.2015,2015-05-27
42112,2015-04-18,abril,2015,4.2015,2015-05-28
42113,2015-04-19,abril,2015,4.2015,2015-05-29
42114,2015-04-20,abril,2015,4.2015,2015-05-30
42115,2015-04-21,abril,2015,4.2015,2015-05-31
42116,2015-04-22,abril,2015,4.2015,2015-06-01
42117,2015-04-23,abril,2015,4.2015,2015-06-02
42118,2015-04-24,abril,2015,4.2015,2015-06-03
42119,2015-04-25,abril,2015,4.2015,2015-06-04
42120,2015-04-26,abril,2015,4.2015,2015-06-05
42121,2015-04-27,abril,2015,4.2015,2015-06-06
42122,2015-04-28,abril,2015,4.2015,2015-06-07
42123,2015-04-29,abril,2015,4.2015,2015-06-08
42124,2015-04-30,abril,2015,4.2015,2015-06-09
42125,2015-05-01,mayo,2015,5.2015,2015-06-10
42126,2015-05-02,mayo,2015,5.2015,2015-06-11
42127,2015-05-03,mayo,2015,5.2015,2015-06-12
42128,2015-05-04,mayo,2015,5.2015,2015-06-13
42129,2015-05-05,mayo,2015,5.2015,2015-06-14
42130,2015-05-06,mayo,2015,5.2015,2015-06-15
42131,2015-05-07,mayo,2015,5.2015,2015-06-16
42132,2015-05-08,mayo,2015,5.2015,2015-06-17
42133,2015-05-09,mayo,2015,5.2015,2015-06-18
42134,2015-05-10,mayo,2015,5.2015,2015-06-19
42135,2015-05-11,mayo,2015,5.2015,2015-06-20
42136,2015-05-12,mayo,2015,5.2015,2015-06-21
42137,2015-05-13,mayo,2015,5.2015,2015-06-22
42138,2015-05-14,mayo,2015,5.2015,2015-06-23
42139,2015-05-15,mayo,2015,5.2015,2015-06-24
42140,2015-05-16,mayo,2015,5.2015,2015-06-25
42141,2015-05-17,mayo,2015,5.2015,2015-06-26
42142,2015-05-18,mayo,2015,5.2015,2015-06-27
42143,2015-05-19,mayo,2015,5.2015,2015-06-28
42144,2015-05-20,mayo,2015,5.2015,2015-06-29
42145,2015-05-21,mayo,2015,5.2015,2015-06-30
42146,2015-05-22,mayo,2015,5.2015,2015-07-01
42147,2015-05-23,mayo,2015,5.2015,2015-07-02
42148,2015-05-24,mayo,2015,5.2015,2015-07-03
42149,2015-05-25,mayo,2015,5.2015,2015-07-04
42150,2015-05-26,mayo,2015,5.2015,2015-07-05
42151,2015-05-27,mayo,2015,5.2015,2015-07-06
42152,2015-05-28,mayo,2015,5.2015,2015-07-07
42153,2015-05-29,mayo,2015,5.2015,2015-07-08
42154,2015-05-30,mayo,2015,5.2015,2015-07-09
42155,2015-05-31,mayo,2015,5.2015,2015-07-10
42156,2015-06-01,junio,2015,6.2015,2015-07-11
42157,2015-06-02,junio,2015,6.2015,2015-07-12
42158,2015-06-03,junio,2015,6.2015,2015-07-13
42159,2015-06-04,junio,2015,6.2015,2015-07-14
42160,2015-06-05,junio,2015,6.2015,2015-07-15
42161,2015-06-06,junio,2015,6.2015,2015-07-16
42162,2015-06-07,junio,2015,6.2015,2015-07-17
42163,2015-06-08,junio,2015,6.2015,2015-07-18
42164,2015-06-09,junio,2015,6.2015,2015-07-19
42165,2015-06-10,junio,2015,6.2015,2015-07-20
42166,2015-06-11,junio,2015,6.2015,2015-07-21
42167,2015-06-12,junio,2015,6.2015,2015-07-22
42168,2015-06-13,junio,2015,6.2015,2015-07-23
42169,2015-06-14,junio,2015,6.2015,2015-07-24
42170,2015-06-15,junio,2015,6.2015,2015-07-25
42171,2015-06-16,junio,2015,6.2015,2015-07-26
42172,2015-06-17,junio,2015,6.2015,2015-07-27
42173,2015-06-18,junio,2015,6.2015,2015-07-28
42174,2015-06-19,junio,2015,6.2015,2015-07-29
42175,2015-06-20,junio,2015,6.2015,2015-07-30
42176,2015-06-21,junio,2015,6.2015,2015-07-31
42177,2015-06-22,junio,2015,6.2015,2015-08-01
42178,2015-06-23,junio,2015,6.2015,2015-08-02
42179,2015-06-24,junio,2015,6.2015,2015-08-03
42180,2015-06-25,junio,2015,6.2015,2015-08-04
42181,2015-06-26,junio,2015,6.2015,2015-08-05
42182,2015-06-27,junio,2015,6.2015,2015-08-06
42183,2015-06-28,junio,2015,6.2015,2015-08-07
42184,2015-06-29,junio,2015,6.2015,2015-08-08
42185,2015-06-30,junio,2015,6.2015,2015-08-09
42186,2015-07-01,julio,2015,7.2015,2015-08-10
42187,2015-07-02,julio,2015,7.2015,2015-08-11
42188,2015-07-03,julio,2015,7.2015,2015-08-12
42189,2015-07-04,julio,2015,7.2015,2015-08-13
42190,2015-07-05,julio,2015,7.2015,2015-08-14
42191,2015-07-06,julio,2015,7.2015,2015-08-15
42192,2015-07-07,julio,2015,7.2015,2015-08-16
42193,2015-07-08,julio,2015,7.2015,2015-08-17
42194,2015-07-09,julio,2015,7.2015,2015-08-18
42195,2015-07-10,julio,2015,7.2015,2015-08-19
42196,2015-07-11,julio,2015,7.2015,2015-08-20
42197,2015-07-12,julio,2015,7.2015,2015-08-21
42198,2015-07-13,julio,2015,7.2015,2015-08-22
42199,2015-07-14,julio,2015,7.2015,2015-08-23
42200,2015-07-15,julio,2015,7.2015,2015-08-24
42201,2015-07-16,julio,2015,7.2015,2015-08-25
42202,2015-07-17,julio,2015,7.2015,2015-08-26
42203,2015-07-18,julio,2015,7.2015,2015-08-27
42204,2015-07-19,julio,2015,7.2015,2015-08-28
42205,2015-07-20,julio,2015,7.2015,2015-08-29
42206,2015-07-21,julio,2015,7.2015,2015-08-30
42207,2015-07-22,julio,2015,7.2015,2015-08-31
42208,2015-07-23,julio,2015,7.2015,2015-09-01
42209,2015-07-24,julio,2015,7.2015,2015-09-02
42210,2015-07-25,julio,2015,7.2015,2015-09-03
42211,2015-07-26,julio,2015,7.2015,2015-09-04
42212,2015-07-27,julio,2015,7.2015,2015-09-05
42213,2015-07-28,julio,2015,7.2015,2015-09-06
42214,2015-07-29,julio,2015,7.2015,2015-09-07
42215,2015-07-30,julio,2015,7.2015,2015-09-08
42216,2015-07-31,julio,2015,7.2015,2015-09-09
42217,2015-08-01,agosto,2015,8.2015,2015-09-10
42218,2015-08-02,agosto,2015,8.2015,2015-09-11
42219,2015-08-03,agosto,2015,8.2015,2015-09-12
42220,2015-08-04,agosto,2015,8.2015,2015-09-13
42221,2015-08-05,agosto,2015,8.2015,2015-09-14
42222,2015-08-06,agosto,2015,8.2015,2015-09-15
42223,2015-08-07,agosto,2015,8.2015,2015-09-16
42224,2015-08-08,agosto,2015,8.2015,2015-09-17
42225,2015-08-09,agosto,2015,8.2015,2015-09-18
42226,2015-08-10,agosto,2015,8.2015,2015-09-19
42227,2015-08-11,agosto,2015,8.2015,2015-09-20
42228,2015-08-12,agosto,2015,8.2015,2015-09-21
42229,2015-08-13,agosto,2015,8.2015,2015-09-22
42230,2015-08-14,agosto,2015,8.2015,2015-09-23
42231,2015-08-15,agosto,2015,8.2015,2015-09-24
42232,2015-08-16,agosto,2015,8.2015,2015-09-25
42233,2015-08-17,agosto,2015,8.2015,2015-09-26
42234,2015-08-18,agosto,2015,8.2015,2015-09-27
42235,2015-08-19,agosto,2015,8.2015,2015-09-28
42236,2015-08-20,agosto,2015,8.2015,2015-09-29
42237,2015-08-21,agosto,2015,8.2015,2015-09-30
42238,2015-08-22,agosto,2015,8.2015,2015-10-01
42239,2015-08-23,agosto,2015,8.2015,2015-10-02
42240,2015-08-24,agosto,2015,8.2015,2015-10-03
42241,2015-08-25,agosto,2015,8.2015,2015-10-04
42242,2015-08-26,agosto,2015,8.2015,2015-10-05
42243,2015-08-27,agosto,2015,8.2015,2015-10-06
42244,2015-08-28,agosto,2015,8.2015,2015-10-07
42245,2015-08-29,agosto,2015,8.2015,2015-10-08
42246,2015-08-30,agosto,2015,8.2015,2015-10-09
42247,2015-08-31,agosto,2015,8.2015,2015-10-10
42248,2015-09-01,septiembre,2015,9.2015,2015-10-11
42249,2015-09-02,septiembre,2015,9.2015,2015-10-12
42250,2015-09-03,septiembre,2015,9.2015,2015-10-13
42251,2015-09-04,septiembre,2015,9.2015,2015-10-14
42252,2015-09-05,septiembre,2015,9.2015,2015-10-15
42253,2015-09-06,septiembre,2015,9.2015,2015-10-16
42254,2015-09-07,septiembre,2015,9.2015,2015-10-17
42255,2015-09-08,septiembre,2015,9.2015,2015-10-18
42256,2015-09-09,septiembre,2015,9.2015,2015-10-19
42257,2015-09-10,septiembre,2015,9.2015,2015-10-20
42258,2015-09-11,septiembre,2015,9.2015,2015-10-21
42259,2015-09-12,septiembre,2015,9.2015,2015-10-22
42260,2015-09-13,septiembre,2015,9.2015,2015-10-23
42261,2015-09-14,septiembre,2015,9.2015,2015-10-24
42262,2015-09-15,septiembre,2015,9.2015,2015-10-25
42263,2015-09-16,septiembre,2015,9.2015,2015-10-26
42264,2015-09-17,septiembre,2015,9.2015,2015-10-27
42265,2015-09-18,septiembre,2015,9.2015,2015-10-28
42266,2015-09-19,septiembre,2015,9.2015,2015-10-29
42267,2015-09-20,septiembre,2015,9.2015,2015-10-30
42268,2015-09-21,septiembre,2015,9.2015,2015-10-31
42269,2015-09-22,septiembre,2015,9.2015,2015-11-01
42270,2015-09-23,septiembre,2015,9.2015,2015-11-02
42271,2015-09-24,septiembre,2015,9.2015,2015-11-03
42272,2015-09-25,septiembre,2015,9.2015,2015-11-04
42273,2015-09-26,septiembre,2015,9.2015,2015-11-05
42274,2015-09-27,septiembre,2015,9.2015,2015-11-06
42275,2015-09-28,septiembre,2015,9.2015,2015-11-07
42276,2015-09-29,septiembre,2015,9.2015,2015-11-08
42277,2015-09-30,septiembre,2015,9.2015,2015-11-09
42278,2015-10-01,octubre,2015,10.2015,2015-11-10
42279,2015-10-02,octubre,2015,10.2015,2015-11-11
42280,2015-10-03,octubre,2015,10.2015,2015-11-12
42281,2015-10-04,octubre,2015,10.2015,2015-11-13
42282,2015-10-05,octubre,2015,10.2015,2015-11-14
42283,2015-10-06,octubre,2015,10.2015,2015-11-15
42284,2015-10-07,octubre,2015,10.2015,2015-11-16
42285,2015-10-08,octubre,2015,10.2015,2015-11-17
42286,2015-10-09,octubre,2015,10.2015,2015-11-18
42287,2015-10-10,octubre,2015,10.2015,2015-11-19
42288,2015-10-11,octubre,2015,10.2015,2015-11-20
42289,2015-10-12,octubre,2015,10.2015,2015-11-21
