NIT_;Año_;Precio_final_Escen;Precio_index;Escenario;DIVISA;FECHA;Producto_FK
47912677;2019;9.7;11.692063720;Guatecompras;Q;5/09/2019;11
19554648;2018;9.15;11.504618263;Guatecompras;Q;10/04/2018;7
47912677;2018;11;13.836902801;Guatecompras;Q;10/03/2018;5
47912677;2017;14.56;19.024492844;Guatecompras;Q;26/04/2017;2
41274989;2017;6.5;8.493077162;Guatecompras;Q;26/04/2017;2
19554648;2017;9.15;11.955639390;Guatecompras;Q;26/04/2017;2
41274989;2017;6.5;8.493077162;Guatecompras;Q;26/04/2017;11
64186059;2020;4.99;5.878946556;Guatecompras;Q;16/04/2020;3
19554648;2017;9.15;11.955639390;Guatecompras;Q;26/04/2017;11
19554648;2017;9.15;11.955639390;Guatecompras;Q;26/04/2017;13
19554648;2017;7.5;9.799704418;Guatecompras;Q;26/04/2017;99
2475546K;2017;8;10.453018046;Guatecompras;Q;26/04/2017;102
5801338;2020;420;494.821153037;Guatecompras;Q;18/04/2020;93
47912677;2018;10.78;13.560164745;Guatecompras;Q;9/03/2018;2
19554648;2018;9.15;11.509787330;Guatecompras;Q;9/03/2018;2
19554648;2018;9.15;11.509787330;Guatecompras;Q;9/03/2018;11
41274989;2018;5.4;6.792661375;Guatecompras;Q;9/03/2018;11
96979887;2021;9.15;10.230411342;Guatecompras;Q;28/05/2021;5
47912677;2021;10.95;12.242951278;Guatecompras;Q;28/05/2021;5
41274989;2016;5;6.694564004;Guatecompras;Q;5/09/2016;3
61458228;2016;10.5;14.058584409;Guatecompras;Q;5/09/2016;5
5801338;2016;5.85;7.832639885;Guatecompras;Q;5/09/2016;7
64186059;2016;3.5;4.635940703;Guatecompras;Q;5/11/2016;103
19554648;2016;4.2;5.562690215;Guatecompras;Q;5/12/2016;2
19554648;2016;4.2;5.562690215;Guatecompras;Q;5/12/2016;7
47912677;2016;9.98;13.218011511;Guatecompras;Q;5/12/2016;11
5506433;2016;9.25;12.252129002;Guatecompras;Q;4/11/2016;2
19554648;2016;3.9;5.279835590;Guatecompras;Q;16/05/2016;2
64186059;2018;5.8;7.117276645;Guatecompras;Q;28/09/2018;11
47912677;2018;9.5;11.657608299;Guatecompras;Q;28/09/2018;11
19554648;2018;9.15;11.228117467;Guatecompras;Q;28/09/2018;11
19554648;2016;4.5;6.120233179;Guatecompras;Q;18/04/2016;10
5506433;2018;7.25;8.896595807;Guatecompras;Q;28/09/2018;11
5801338;2021;420;470.846235985;Guatecompras;Q;6/03/2021;93
19554648;2016;9;12.184235977;Guatecompras;Q;24/05/2016;7
41274989;2016;4.8;6.498259188;Guatecompras;Q;25/05/2016;100
47912677;2016;9.19;12.498876204;Guatecompras;Q;26/04/2016;7
47912677;2018;6.65;8.367543071;Guatecompras;Q;10/01/2018;100
19554648;2018;7;8.807940075;Guatecompras;Q;10/01/2018;100
61458228;2016;5.75;7.820297952;Guatecompras;Q;26/04/2016;103
47912677;2020;9.68;11.224950987;Guatecompras;Q;7/06/2020;11
47912677;2016;9.14;12.430873613;Guatecompras;Q;5/04/2016;12
47912677;2016;9.57;13.015695895;Guatecompras;Q;5/04/2016;14
4123670;2016;6.25;8.461274984;Guatecompras;Q;31/05/2016;100
41274989;2016;5.67;7.756711459;Guatecompras;Q;6/01/2016;5
61458228;2016;9.15;12.332640616;Guatecompras;Q;5/06/2016;5
2475546K;2016;4.48;6.038276498;Guatecompras;Q;5/06/2016;2
41274989;2016;5.8;7.888300542;Guatecompras;Q;5/04/2016;2
4556984;2016;14.25;19.291706963;Guatecompras;Q;5/05/2016;2
61458228;2017;11.4;14.933884426;Guatecompras;Q;28/03/2017;7
61458228;2017;12;15.719878344;Guatecompras;Q;28/03/2017;7
47912677;2018;9.15;11.504618263;Guatecompras;Q;10/04/2018;7
19554648;2018;9.15;11.509787330;Guatecompras;Q;10/03/2018;5
61458228;2017;12;15.182345409;Guatecompras;Q;5/11/2017;7
19554648;2017;10.5;13.284552233;Guatecompras;Q;5/11/2017;5
4123670;2017;12;15.182345409;Guatecompras;Q;5/11/2017;7
47912677;2017;7.1;8.982887701;Guatecompras;Q;5/11/2017;98
41274989;2017;4.8;6.072938164;Guatecompras;Q;5/11/2017;100
47912677;2017;6.75;8.792377481;Guatecompras;Q;15/05/2017;99
47912677;2017;12.67;16.597571551;Guatecompras;Q;30/03/2017;7
41274989;2017;6.4;8.336476427;Guatecompras;Q;15/05/2017;11
4556984;2017;13.48;17.558703474;Guatecompras;Q;16/05/2017;2
61458228;2017;10.65;13.951392030;Guatecompras;Q;4/03/2017;7
47912677;2017;6.85;8.973430554;Guatecompras;Q;4/03/2017;98
47912677;2017;6.01;7.828472395;Guatecompras;Q;26/05/2017;103
47912677;2017;8.51;11.119397946;Guatecompras;Q;18/04/2017;10
2475546K;2017;11.9;15.548864343;Guatecompras;Q;26/04/2017;2
47912677;2017;7.43;9.708240510;Guatecompras;Q;26/04/2017;11
47912677;2017;8.18;10.688210952;Guatecompras;Q;26/04/2017;7
47912677;2017;8.53;11.145530492;Guatecompras;Q;26/04/2017;13
47912677;2017;6.35;8.297083074;Guatecompras;Q;26/04/2017;99
47912677;2017;6.24;8.153354076;Guatecompras;Q;26/04/2017;102
19554648;2017;8.2;10.714343497;Guatecompras;Q;28/04/2017;8
41274989;2018;5.4;6.792661375;Guatecompras;Q;9/03/2018;2
5506433;2018;7;8.805301782;Guatecompras;Q;9/03/2018;11
47912677;2018;10.78;13.413514074;Guatecompras;Q;28/06/2018;5
64186059;2018;5.8;7.216918519;Guatecompras;Q;28/06/2018;11
4123670;2018;7;8.710074074;Guatecompras;Q;29/06/2018;99
19554648;2018;12;14.676083000;Guatecompras;Q;7/10/2018;5
19554648;2018;9.15;11.208466419;Guatecompras;Q;9/12/2018;7
5801338;2021;432;482.111081584;Guatecompras;Q;5/06/2021;91
5801338;2021;432;478.518694362;Guatecompras;Q;8/09/2021;91
47912677;2018;10.78;13.365990552;Guatecompras;Q;13/07/2018;2
41274989;2018;5.6;6.871853313;Guatecompras;Q;18/09/2018;2
19554648;2018;9.15;11.344973428;Guatecompras;Q;16/07/2018;5
2475546K;2018;11;13.638765870;Guatecompras;Q;16/07/2018;5
19554648;2018;9.15;11.228117467;Guatecompras;Q;20/09/2018;11
47912677;2018;8.35;10.307414756;Guatecompras;Q;10/08/2018;5
64186059;2018;3.65;4.505636390;Guatecompras;Q;10/08/2018;103
19554648;2018;7;8.589816641;Guatecompras;Q;26/09/2018;102
47912677;2018;5.4;6.626429980;Guatecompras;Q;18/09/2018;103
5801338;2021;420;469.592651757;Guatecompras;Q;24/05/2021;93
41274989;2018;4.5;5.503531125;Guatecompras;Q;18/10/2018;103
47912677;2018;9.81;11.997697852;Guatecompras;Q;18/10/2018;7
64186059;2021;4.7;5.254965389;Guatecompras;Q;28/05/2021;5
19554648;2019;9.15;11.059267521;Guatecompras;Q;16/01/2019;5
47912677;2019;9.26;11.192220463;Guatecompras;Q;16/01/2019;7
64186059;2018;3.65;4.463975246;Guatecompras;Q;26/10/2018;102
19554648;2018;7;8.561048416;Guatecompras;Q;29/10/2018;98
4556984;2021;750;840.796849973;Guatecompras;Q;6/03/2021;93
4556984;2019;11;13.295294287;Guatecompras;Q;25/01/2019;99
19554648;2019;9.15;11.059267521;Guatecompras;Q;28/01/2019;5
5801338;2021;432;473.677284595;Guatecompras;Q;20/12/2021;93
5801338;2021;432;473.677284595;Guatecompras;Q;28/12/2021;93
5801338;2022;432;462.418658000;Guatecompras;Q;1/04/2022;91
5801338;2022;420;449.573695278;Guatecompras;Q;1/04/2022;93
5801338;2022;432;448.251034653;Guatecompras;Q;1/06/2022;91
96979887;2021;10;11.283670316;Guatecompras;Q;25/01/2021;5
47912677;2020;9.85;11.311204539;Guatecompras;Q;28/09/2020;9
4556984;2021;700;775.377514013;Guatecompras;Q;8/09/2021;91
5801338;2021;432;476.789487516;Guatecompras;Q;13/10/2021;91
5801338;2021;432;485.920449980;Guatecompras;Q;9/02/2021;91
5801338;2021;420;467.167262614;Guatecompras;Q;9/07/2021;93
5801338;2022;432;473.862870576;Guatecompras;Q;27/01/2022;91
5801338;2021;432;485.920449980;Guatecompras;Q;11/02/2021;91
5801338;2022;420;422.565884044;Guatecompras;Q;2/11/2022;93
4556984;2021;600;664.609297725;Guatecompras;Q;11/09/2021;91
5801338;2022;432;471.860068925;Guatecompras;Q;22/02/2022;91
5801338;2021;432;485.920449980;Guatecompras;Q;23/02/2021;91
5801338;2021;460;517.415293960;Guatecompras;Q;23/02/2021;91
5801338;2022;432;464.907168941;Guatecompras;Q;18/03/2022;91
5801338;2022;432;464.907168941;Guatecompras;Q;21/03/2022;91
96979887;2020;9.15;10.507362592;Guatecompras;Q;28/09/2020;9
96979887;2020;9.15;10.507362592;Guatecompras;Q;28/09/2020;5
5801338;2020;432;490.883853074;Guatecompras;Q;19/10/2020;91
5801338;2020;420;483.064703869;Guatecompras;Q;21/08/2020;93
47912677;2020;10.78;12.379165983;Guatecompras;Q;14/09/2020;3
96979887;2020;9.15;10.507362592;Guatecompras;Q;14/09/2020;3
47912677;2020;10.75;12.465725528;Guatecompras;Q;5/06/2020;3
96979887;2019;8.3;9.854636698;Guatecompras;Q;11/06/2019;5
47912677;2019;9.44;11.208165112;Guatecompras;Q;11/06/2019;5
64186059;2019;5.6;6.648911507;Guatecompras;Q;11/06/2019;5
5801338;2020;485;570.320616031;Guatecompras;Q;20/05/2020;91
47912677;2018;9.15;11.208466419;Guatecompras;Q;9/12/2018;7
47912677;2018;9.09;11.154490467;Guatecompras;Q;18/09/2018;2
19554648;2018;9.15;11.228117467;Guatecompras;Q;18/09/2018;2
4556984;2018;13;15.952516619;Guatecompras;Q;18/09/2018;2
41274989;2018;7.5;9.203374973;Guatecompras;Q;20/09/2018;11
47912677;2018;5.82;7.141818979;Guatecompras;Q;26/09/2018;102
19554648;2018;7;8.589816641;Guatecompras;Q;18/09/2018;103
47912677;2019;9.5;11.482299611;Guatecompras;Q;16/01/2019;5
19554648;2019;9.15;11.059267521;Guatecompras;Q;16/01/2019;7
47912677;2019;6.83;8.255169089;Guatecompras;Q;25/01/2019;99
19554648;2019;6.95;8.400208663;Guatecompras;Q;25/01/2019;99
64186059;2019;5.85;7.070679234;Guatecompras;Q;28/01/2019;5
47912677;2019;9.75;11.784465391;Guatecompras;Q;28/01/2019;5
5801338;2021;432;478.518694362;Guatecompras;Q;11/09/2021;91
5801338;2022;420;443.776575670;Guatecompras;Q;24/05/2022;93
5801338;2022;432;456.455906403;Guatecompras;Q;26/05/2022;93
5801338;2022;432;438.871242818;Guatecompras;Q;14/09/2022;93
4556984;2019;59;70.625097983;Guatecompras;Q;24/10/2019;69
4556984;2018;45;55.123605338;Guatecompras;Q;6/12/2018;69
4556984;2018;45;55.035311249;Guatecompras;Q;16/10/2018;69
4556984;2021;49;54.502847305;Guatecompras;Q;19/07/2021;69
4556984;2021;49;55.115976965;Guatecompras;Q;23/02/2021;69
4556984;2020;49;58.140990323;Guatecompras;Q;11/03/2020;69
4556984;2022;55;58.113599195;Guatecompras;Q;25/05/2022;69
47912677;2020;9.34;10.555255651;Guatecompras;Q;8/12/2020;70
4556984;2021;60;66.601466993;Guatecompras;Q;9/08/2021;72
47912677;2021;15;16.650366748;Guatecompras;Q;9/08/2021;72
4556984;2018;28;35.040154958;Guatecompras;Q;25/05/2018;81
4556984;2020;30;35.768329903;Guatecompras;Q;24/02/2020;81
4556984;2020;30;34.089156464;Guatecompras;Q;19/10/2020;81
4556984;2020;30;35.277563878;Guatecompras;Q;21/05/2020;81
4556984;2018;29;36.291589064;Guatecompras;Q;4/05/2018;85
4556984;2018;28;35.040154958;Guatecompras;Q;25/05/2018;85
4556984;2020;31;36.522513677;Guatecompras;Q;6/04/2020;85
5801338;2018;49.2;60.171940299;Guatecompras;Q;16/10/2018;85
47912677;2018;15;18.345103750;Guatecompras;Q;16/10/2018;85
4556984;2018;28;34.244193666;Guatecompras;Q;16/10/2018;85
4556984;2021;31;34.752936466;Guatecompras;Q;23/03/2021;85
4556984;2022;38;38.143053481;Guatecompras;Q;10/12/2022;85
47912677;2018;16.84;20.664644605;Guatecompras;Q;4/09/2018;86
4556984;2018;26;31.905033238;Guatecompras;Q;4/09/2018;86
4556984;2019;30;35.913625998;Guatecompras;Q;30/05/2019;86
4556984;2018;30;37.543023169;Guatecompras;Q;25/05/2018;86
4556984;2020;31;35.796934076;Guatecompras;Q;4/07/2020;86
19554648;2021;29.9;33.189731051;Guatecompras;Q;25/08/2021;86
47912677;2021;18.5;20.535452323;Guatecompras;Q;25/08/2021;86
4556984;2020;31;35.225461679;Guatecompras;Q;22/10/2020;86
4556984;2022;38;40.151213989;Guatecompras;Q;26/05/2022;86
47912677;2021;14.6;16.206356968;Guatecompras;Q;25/08/2021;87
4556984;2021;125;138.753056235;Guatecompras;Q;25/08/2021;87
47912677;2021;13.1;14.363825065;Guatecompras;Q;8/12/2021;87
4556984;2020;23;26.559015605;Guatecompras;Q;28/07/2020;87
47912677;2020;15.52;17.921561834;Guatecompras;Q;8/07/2020;87
4556984;2020;23;26.559015605;Guatecompras;Q;8/07/2020;87
4556984;2019;29;35.018474588;Guatecompras;Q;12/03/2019;87
19554648;2018;14;17.615880150;Guatecompras;Q;9/01/2018;116
96979887;2020;10.89;12.931586314;Guatecompras;Q;22/01/2020;116
4556984;2020;27;32.061784250;Guatecompras;Q;22/01/2020;116
47912677;2020;15;17.812102361;Guatecompras;Q;22/01/2020;116
4556984;2020;30;34.642194267;Guatecompras;Q;2/07/2020;116
96979887;2020;13;15.011617516;Guatecompras;Q;2/07/2020;116
47912677;2020;15;17.321097133;Guatecompras;Q;2/07/2020;116
4556984;2020;30;35.768329903;Guatecompras;Q;17/02/2020;116
96979887;2020;38;45.306551210;Guatecompras;Q;17/02/2020;116
96979887;2019;15;18.004287245;Guatecompras;Q;29/04/2019;116
4556984;2019;35;42.263676227;Guatecompras;Q;19/03/2019;116
96979887;2019;15;18.113004097;Guatecompras;Q;19/03/2019;116
4556984;2019;28;33.519384265;Guatecompras;Q;3/05/2019;116
96979887;2019;12.5;14.964010832;Guatecompras;Q;3/05/2019;116
47912677;2017;12.93;16.498149639;Guatecompras;Q;21/08/2017;116
4556984;2017;28;35.726851500;Guatecompras;Q;21/08/2017;116
19554648;2017;18.85;24.051826814;Guatecompras;Q;21/08/2017;116
96979887;2019;15;18.113004097;Guatecompras;Q;19/03/2019;118
47912677;2019;30;36.226008195;Guatecompras;Q;19/03/2019;118
4556984;2019;55;66.414348357;Guatecompras;Q;19/03/2019;118
96979887;2019;20;23.746112525;Guatecompras;Q;11/06/2019;118
47912677;2018;35;42.949083205;Guatecompras;Q;24/09/2018;118
4123670;2018;50;61.355833151;Guatecompras;Q;26/09/2018;118
19554648;2018;15;18.406749945;Guatecompras;Q;26/09/2018;118
4556984;2018;75;92.033749726;Guatecompras;Q;26/09/2018;118
47912677;2018;35;42.949083205;Guatecompras;Q;26/09/2018;118
47912677;2022;75;81.920150855;Guatecompras;Q;6/02/2022;119
47912677;2022;55;55.874811007;Guatecompras;Q;22/09/2022;119
19554648;2018;16;20.022945690;Guatecompras;Q;2/05/2018;120
4123670;2018;15;18.771511585;Guatecompras;Q;2/05/2018;120
19554648;2018;14;17.281893004;Guatecompras;Q;28/08/2018;120
4556984;2018;20;24.688418577;Guatecompras;Q;28/08/2018;120
19554648;2018;30;37.032627866;Guatecompras;Q;31/08/2018;120
96979887;2019;38;45.490592930;Guatecompras;Q;29/05/2019;120
19554648;2019;15;18.129946755;Guatecompras;Q;25/01/2019;120
4556984;2019;20;24.173262340;Guatecompras;Q;25/01/2019;120
4556984;2018;41.99;52.942131652;Guatecompras;Q;14/02/2018;123
19554648;2018;14;17.651579974;Guatecompras;Q;14/02/2018;123
47912677;2018;21.54;27.158216618;Guatecompras;Q;14/02/2018;123
19554648;2016;18.85;25.238506297;Guatecompras;Q;14/09/2016;123
2475546K;2016;8;10.711302407;Guatecompras;Q;9/09/2016;123
47912677;2016;13.3;17.807540252;Guatecompras;Q;9/09/2016;123
96979887;2019;38;45.610861022;Guatecompras;Q;29/04/2019;123
47912677;2019;21.3;25.720465818;Guatecompras;Q;19/03/2019;123
96979887;2019;15;18.113004097;Guatecompras;Q;19/03/2019;123
47912677;2019;15;17.956812999;Guatecompras;Q;9/05/2019;123
96979887;2019;38;45.490592930;Guatecompras;Q;9/05/2019;123
96979887;2019;18;21.735604917;Guatecompras;Q;13/03/2019;123
47912677;2020;19.5;23.249414437;Guatecompras;Q;25/02/2020;123
4556984;2020;45;53.652494854;Guatecompras;Q;25/02/2020;123
22341102;2020;405;482.872453687;Guatecompras;Q;25/02/2020;123
96979887;2020;38;45.306551210;Guatecompras;Q;25/02/2020;123
96979887;2020;38;45.306551210;Guatecompras;Q;25/02/2020;123
4556984;2020;45;53.652494854;Guatecompras;Q;25/02/2020;123
22341102;2020;405;482.872453687;Guatecompras;Q;25/02/2020;123
47912677;2020;19.5;23.249414437;Guatecompras;Q;25/02/2020;123
47912677;2021;35;38.376631854;Guatecompras;Q;5/12/2021;123
4556984;2021;50;54.823759791;Guatecompras;Q;5/12/2021;123
96979887;2021;45;49.341383812;Guatecompras;Q;23/12/2021;123
47912677;2022;40;42.816542407;Guatecompras;Q;10/04/2022;123
19554648;2022;65;69.576881412;Guatecompras;Q;10/04/2022;123
19554648;2022;15;16.384030171;Guatecompras;Q;16/02/2022;123
47912677;2021;45;49.665571616;Guatecompras;Q;13/10/2021;123
19554648;2021;60;66.220762155;Guatecompras;Q;13/10/2021;123
47912677;2020;25;28.708640963;Guatecompras;Q;10/09/2020;123
96979887;2020;40;45.933825540;Guatecompras;Q;10/09/2020;123
4556984;2017;63;79.707313399;Guatecompras;Q;8/11/2017;124
47912677;2018;55.47;69.021115556;Guatecompras;Q;4/06/2018;125
4556984;2018;42;52.260444444;Guatecompras;Q;4/06/2018;125
47912677;2020;60;68.178312927;Guatecompras;Q;22/10/2020;125
4556984;2020;46;52.270039911;Guatecompras;Q;22/10/2020;125
4556984;2019;42;50.275493480;Guatecompras;Q;17/10/2019;125
5801338;2019;39.6;47.402608138;Guatecompras;Q;17/10/2019;125
47912677;2019;49.5;59.253260172;Guatecompras;Q;17/10/2019;125
47912677;2019;56.9;68.772931357;Guatecompras;Q;31/01/2019;125
4556984;2019;42;50.763850914;Guatecompras;Q;31/01/2019;125
47912677;2017;49.84;65.448117573;Guatecompras;Q;13/02/2017;125
47912677;2017;49.84;65.448117573;Guatecompras;Q;2/02/2017;125
22341102;2020;405;482.872453687;Guatecompras;Q;25/02/2020;128
5801338;2020;395;470.949677053;Guatecompras;Q;25/02/2020;128
5801338;2021;395;433.107702350;Guatecompras;Q;5/12/2021;128
105272981;2021;350;383.766318538;Guatecompras;Q;5/12/2021;128
5801338;2021;395;440.819160244;Guatecompras;Q;17/06/2021;128
105272981;2021;380;416.660574413;Guatecompras;Q;23/12/2021;128
5801338;2021;300;328.942558747;Guatecompras;Q;23/12/2021;128
105272981;2021;380;419.398160315;Guatecompras;Q;13/10/2021;128
5801338;2021;300;331.103810775;Guatecompras;Q;13/10/2021;128
5801338;2020;395;453.596527208;Guatecompras;Q;10/09/2020;128
5801338;2021;395;440.819160244;Guatecompras;Q;1/06/2021;128
5801338;2019;395;470.749201845;Guatecompras;Q;27/11/2019;128
41274989;2022;5.400000095;5.432990033;Guatecompras;Q;18/11/2022;135
8054681;2023;24.1;497.718518519;Cotizaciones;Q;2/16/2023;7
8054681;2023;24.1;579.616131119;Cotizaciones;Q;2/16/2023;8
8054681;2023;23.9;16.068413916;Cotizaciones;Q;2/16/2023;135
4556984;2023;22;12.582771536;Cotizaciones;Q;2/17/2023;1
4556984;2023;22;4881759839;Cotizaciones;Q;2/17/2023;2
4556984;2023;22;4989628148;Cotizaciones;Q;2/17/2023;3
4556984;2023;22;4875307416;Cotizaciones;Q;2/17/2023;4
4556984;2023;22;4944743482;Cotizaciones;Q;2/17/2023;5
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;6
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;7
4556984;2023;25;25;Cotizaciones;Q;2/17/2023;8
4556984;2023;28;28;Cotizaciones;Q;2/17/2023;9
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;10
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;11
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;12
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;13
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;14
4556984;2023;25;25;Cotizaciones;Q;2/17/2023;15
4556984;2023;25;25;Cotizaciones;Q;2/17/2023;16
4556984;2023;55;55;Cotizaciones;Q;2/17/2023;28
4556984;2023;24;24;Cotizaciones;Q;2/17/2023;34
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;35
4556984;2023;122;122;Cotizaciones;Q;2/17/2023;36
4556984;2023;24;24;Cotizaciones;Q;2/17/2023;40
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;41
4556984;2023;42;42;Cotizaciones;Q;2/17/2023;42
4556984;2023;65;65;Cotizaciones;Q;2/17/2023;43
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;45
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;46
4556984;2023;22;22;Cotizaciones;Q;2/17/2023;47
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;48
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;49
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;50
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;54
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;55
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;56
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;57
4556984;2023;45;45;Cotizaciones;Q;2/17/2023;58
4556984;2023;72;72;Cotizaciones;Q;2/17/2023;60
4556984;2023;122;122;Cotizaciones;Q;2/17/2023;61
4556984;2023;42;42;Cotizaciones;Q;2/17/2023;65
4556984;2023;70;70;Cotizaciones;Q;2/17/2023;69
4556984;2023;85;85;Cotizaciones;Q;2/17/2023;70
4556984;2023;60;60;Cotizaciones;Q;2/17/2023;71
4556984;2023;60;60;Cotizaciones;Q;2/17/2023;72
4556984;2023;60;60;Cotizaciones;Q;2/17/2023;73
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;79
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;80
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;81
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;82
4556984;2023;45;45;Cotizaciones;Q;2/17/2023;83
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;84
4556984;2023;45;45;Cotizaciones;Q;2/17/2023;85
4556984;2023;45;45;Cotizaciones;Q;2/17/2023;86
4556984;2023;45;45;Cotizaciones;Q;2/17/2023;87
4556984;2023;80;80;Cotizaciones;Q;2/17/2023;94
4556984;2023;80;80;Cotizaciones;Q;2/17/2023;95
4556984;2023;78;78;Cotizaciones;Q;2/17/2023;96
4556984;2023;78;78;Cotizaciones;Q;2/17/2023;97
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;98
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;99
4556984;2023;31;31;Cotizaciones;Q;2/17/2023;100
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;101
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;102
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;103
4556984;2023;31;31;Cotizaciones;Q;2/17/2023;104
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;105
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;106
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;107
4556984;2023;135;135;Cotizaciones;Q;2/17/2023;108
4556984;2023;31;31;Cotizaciones;Q;2/17/2023;113
4556984;2023;46;46;Cotizaciones;Q;2/17/2023;114
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;115
4556984;2023;45;45;Cotizaciones;Q;2/17/2023;116
4556984;2023;40;40;Cotizaciones;Q;2/17/2023;117
4556984;2023;68;68;Cotizaciones;Q;2/17/2023;118
4556984;2023;106;106;Cotizaciones;Q;2/17/2023;119
4556984;2023;33;33;Cotizaciones;Q;2/17/2023;120
4556984;2023;37;37;Cotizaciones;Q;2/17/2023;121
4556984;2023;36;36;Cotizaciones;Q;2/17/2023;122
4556984;2023;36;36;Cotizaciones;Q;2/17/2023;123
4556984;2023;60;60;Cotizaciones;Q;2/17/2023;124
4556984;2023;68;68;Cotizaciones;Q;2/17/2023;125
4556984;2023;550;550;Cotizaciones;Q;2/17/2023;126
4556984;2023;17;17;Cotizaciones;Q;2/17/2023;132
4556984;2023;17;17;Cotizaciones;Q;2/17/2023;134
4556984;2023;17;17;Cotizaciones;Q;2/17/2023;135
4556984;2023;26;26;Cotizaciones;Q;2/17/2023;136
4556984;2023;26;26;Cotizaciones;Q;2/17/2023;137
4556984;2023;26;26;Cotizaciones;Q;2/17/2023;138
4556984;2023;23;23;Cotizaciones;Q;2/17/2023;139
4556984;2023;175;175;Cotizaciones;Q;2/17/2023;145
4556984;2023;175;175;Cotizaciones;Q;2/17/2023;146
4556984;2023;175;175;Cotizaciones;Q;2/17/2023;147
4556984;2023;250;250;Cotizaciones;Q;2/17/2023;149
4556984;2023;250;250;Cotizaciones;Q;2/17/2023;150
4556984;2023;250;250;Cotizaciones;Q;2/17/2023;151
4556984;2023;250;250;Cotizaciones;Q;2/17/2023;152
4556984;2023;250;250;Cotizaciones;Q;2/17/2023;153
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;1
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;2
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;3
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;4
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;5
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;6
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;7
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;8
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;9
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;10
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;11
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;12
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;13
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;14
47912677;2023;13.39;13.39;Cotizaciones;Q;2/20/2023;15
47912677;2023;13.85;13.85;Cotizaciones;Q;2/20/2023;16
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;17
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;18
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;19
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;20
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;21
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;22
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;23
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;24
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;25
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;26
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;27
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;28
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;29
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;30
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;31
